Alt Kategori,description,mpn,quantity,link
Multiple Conductor Cables,4 Conductor Round - Coiled Cable Black 22 AWG Braid 3.68' (1.12m),31-00042,1,https://www.digikey.com/en/products/detail/tensility-international-corp/31-00042/10268369
